https://osgeo.geolexica.org/api/osgeo-lang/swe,Swedish,,https://osgeo.geolexica.org/api/geolexica#LangCode,sv,swe@en,SWE,,,,,,,,,
,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,
https://osgeo.geolexica.org/api/osgeo-lang/fin-note,,,http://www.w3.org/2002/07/owl#DatatypeProperty,,,,http://www.w3.org/2004/02/skos/core#Concept,,,,,,,,
https://osgeo.geolexica.org/api/osgeo-lang/rusRegistry,Russian Registry@en,https://osgeo.geolexica.org/registers/#language-rus^^http://www.w3.org/2001/XMLSchema#anyURI,https://osgeo.geolexica.org/api/geolexica#Origin,,,,,,,,,,,,
,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,
https://osgeo.geolexica.org/api/osgeo-lang/nldRegistry,Nederlands Registry@en,https://osgeo.geolexica.org/registers/#language-nld^^http://www.w3.org/2001/XMLSchema#anyURI,https://osgeo.geolexica.org/api/geolexica#Origin,,,,,,,,,,,,
,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,
https://osgeo.geolexica.org/api/osgeo-lang/eng-note,,,http://www.w3.org/2002/07/owl#DatatypeProperty,,,,http://www.w3.org/2004/02/skos/core#Concept,,,,,,,,
https://osgeo.geolexica.org/api/osgeo-lang/ara-note,,,http://www.w3.org/2002/07/owl#DatatypeProperty,,,,http://www.w3.org/2004/02/skos/core#Concept,,,,,,,,
https://osgeo.geolexica.org/api/osgeo-lang/danRegistry,Danish Registry@en,https://osgeo.geolexica.org/registers/#language-dan^^http://www.w3.org/2001/XMLSchema#anyURI,https://osgeo.geolexica.org/api/geolexica#Origin,,,,,,,,,,,,
,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,
https://osgeo.geolexica.org/api/geolexica#Origin,,,http://www.w3.org/2002/07/owl#Class,,,,,,,,,,,,
http://purl.org/dc/dcmitype/Dataset,,,http://www.w3.org/2002/07/owl#Class,,,,,,,,,,,,
https://osgeo.geolexica.org/api/osgeo-lang/fin,Finnish,,https://osgeo.geolexica.org/api/geolexica#LangCode,fi,fin@en,FIN,,,,,,,,,
,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,
https://osgeo.geolexica.org/api/osgeo-lang/eng,English,,https://osgeo.geolexica.org/api/geolexica#LangCode,en,eng@en,ENG,,,,,,,,,
,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,
https://osgeo.geolexica.org/api/osgeo-lang/polRegistry,Polish Registry@en,https://osgeo.geolexica.org/registers/#language-pol^^http://www.w3.org/2001/XMLSchema#anyURI,https://osgeo.geolexica.org/api/geolexica#Origin,,,,,,,,,,,,
,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,
