subject,https://isotc211.geolexica.org/api/geolexica#entry_status,https://isotc211.geolexica.org/api/geolexica#date_amended,https://isotc211.geolexica.org/api/geolexica#date_accepted,https://isotc211.geolexica.org/api/geolexica#hasSource,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,https://isotc211.geolexica.org/api/geolexica#classification,https://isotc211.geolexica.org/api/geolexica#clause,http://purl.org/dc/terms/license,http://purl.org/dc/terms/conformsTo,http://purl.org/dc/terms/modified,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#versionIRI,http://www.w3.org/2002/07/owl#imports,http://purl.org/vocab/vann/preferredNamespaceUri,http://purl.org/dc/terms/title,http://purl.org/dc/terms/created,http://purl.org/vocab/vann/preferredNamespacePrefix,http://purl.org/dc/terms/description
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info686,valid@en,,2007-10-15^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19132-2007,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,,,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info139,valid@en,,2003-05-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19107-2019,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,"(E), 3.26",,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info433,retired@en,2019-12-02^^http://www.w3.org/2001/XMLSchema#date,2003-05-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19107-2003,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,,,,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info2203,valid@en,,2018-05-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-14721-2012,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,"1.7.2, modified",,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info1641,valid@en,,2014-11-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19154-2014,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,4.25,,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info905,valid@en,,2008-07-15^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-6709-2008,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,,,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info699,valid@en,,2007-09-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19136-1-2020,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,"(E), 3.1.61",,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info446,valid@en,,2002-09-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19108-2002,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,,,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info2469,valid@en,,2020-01-09^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19136-1-2020,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,"(E), 3.1.34",,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info740,valid@en,,2005-10-15^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19133-2005,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,,,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info1654,valid@en,,2014-11-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19154-2014,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,4.18,,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info918,valid@en,,2009-04-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19129-2009,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,,,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info281,valid@en,,2005-10-15^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19133-2005,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,,,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info1401,valid@en,,2014-01-15^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#Aull_et_al,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,2002,,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info2051,valid@en,,2019-12-02^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19107-2019,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,"(E), 3.36",,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info206,valid@en,,2002-07-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19101-1-2014,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,4.1.19,,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info2229,valid@en,,2018-05-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-14721-2012,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,"1.7.2, modified",,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info1667,superseded@en,2019-07-11^^http://www.w3.org/2001/XMLSchema#date,2015-08-15^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-9075-2011,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,,3.1.6.48,,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info294,superseded@en,2015-12-01^^http://www.w3.org/2001/XMLSchema#date,2005-07-15^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-IEC-19501,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,,,,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info1414,valid@en,,2014-01-15^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19130-2-2014,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,4.63,,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info219,valid@en,,2007-09-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19136-1-2020,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,"(E), 3.1.33",,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info1427,valid@en,,2014-01-15^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19130-2-2014,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,4.80,,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info2371,valid@en,,2019-01-31^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19111-2019,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,"(E), 3.1.37",,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info2384,valid@en,,2019-12-02^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19107-2019,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,"(E), 3.51",,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info1275,valid@en,,2012-12-15^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19117-2012,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,4.33,,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info2131,valid@en,,2017-11-15^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19160-2017,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,"(E), 3.19",,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info1022,valid@en,,2011-10-15^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19118-2011,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,4.21,,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info13,valid@en,,2005-06-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19117-2012,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,4.1,,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info2397,valid@en,,2020-01-24^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#IAG_IUGG,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,,,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info121,retired@en,2013-12-15^^http://www.w3.org/2001/XMLSchema#date,2002-12-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19113-2002,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,,4.13,,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info2144,valid@en,,2016-04-15^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19159-2016,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,4.32,,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info1582,valid@en,,2015-07-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#OWL,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,,,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info846,valid@en,,2008-06-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19101-2-2018,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,"(E), 3.1",,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info387,valid@en,,2005-10-15^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19133-2005,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,,,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info26,valid@en,,2004-07-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19106-2004,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,,,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info681,valid@en,,2007-10-15^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19132-2007,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,,,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info134,valid@en,,2003-08-15^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19157-2013,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,4.10,,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info1595,valid@en,,2014-11-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19154-2014,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,4.4,,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info859,valid@en,,2005-10-15^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19135-1-2015,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,4.1.4,,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info2451,valid@en,,2019-12-02^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19116-2019,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,"(E), 3.23",,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info1342,valid@en,,2010-12-15^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19142-2010,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,,,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info900,valid@en,,2010-11-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-1087-1-2000,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,3.8.1,,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info39,valid@en,,2002-08-16^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-IEC-2382-1993,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,,,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info147,valid@en,,2003-05-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19107-2019,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,"(E), 3.30",,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info441,valid@en,,2007-09-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19136-1-2020,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,"(E), 3.1.58",,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info619,valid@en,,2008-06-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19101-2-2018,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,"(E), 3.28",,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info1102,superseded@en,2017-06-28^^http://www.w3.org/2001/XMLSchema#date,2011-04-27^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-9000-2005,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,,,,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info913,valid@en,,2008-11-15^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19104-2016,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,4.40,,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info201,valid@en,,2003-02-15^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19111-2019,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,"(E), 3.1.33",,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info2224,valid@en,,2018-05-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-14721-2012,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,"1.7.2, modified",,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info467,superseded@en,2019-12-02^^http://www.w3.org/2001/XMLSchema#date,2002-09-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19107-2003,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,,,,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info214,valid@en,,2003-05-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19107-2019,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,"(E), 3.49",,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info1675,valid@en,,2014-01-15^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19130-2-2014,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,4.26,,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info939,valid@en,,2010-06-15^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19130-1-2018,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,"(E), 3.28",,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info1422,valid@en,,2014-01-15^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19130-2-2014,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,4.75,,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info2072,valid@en,,2019-12-02^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19107-2019,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,"(E), 3.63",,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info774,valid@en,,2010-10-15^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19143-2010,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,,,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info521,valid@en,,2010-06-15^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19130-1-2018,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,"(E), 3.67",,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info1688,valid@en,,2016-10-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-10241-2011,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,3.4.1.4,,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info1435,valid@en,,2014-11-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19101-1-2014,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,4.1.40,,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info534,valid@en,,2007-09-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19136-1-2020,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,"(E), 3.1.49",,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info1448,valid@en,,2014-07-15^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-Guide-99-2007,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,4.31,,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info2304,valid@en,,2019-01-31^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19111-2019,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,"(E), 3.1.20",,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info841,valid@en,,2009-08-15^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19111-2019,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,"(E), 3.1.46",,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info2317,valid@en,,2019-01-31^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19111-2019,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,"(E), 3.1.51",,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info1208,valid@en,,2014-02-15^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19153-2014,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,4.3,,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info1502,valid@en,,2015-06-15^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19147-2015,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,3.20,,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info1296,valid@en,,2011-12-15^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19156-2011,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,4.7,,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info1590,valid@en,,2015-07-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#OWL,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,,,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info2152,valid@en,,2019-12-02^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19107-2019,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,"(E), 3.11",,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info307,valid@en,,2003-05-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19107-2003,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,,,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info854,valid@en,,2002-07-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19101-1-2014,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,4.1.13,,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info395,valid@en,,2002-07-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19101-1-2014,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,4.1.34,,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,
https://isotc211.geolexica.org/api/info#Info1515,valid@en,,2015-06-15^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/sources#ISO-19147-2015,https://isotc211.geolexica.org/api/geolexica#ConceptInfo,preferred@en,3.5,,,,,,,,,,,
