,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,
https://isotc211.geolexica.org/api/language#fraRegistry,,,,French Registry@en,https://isotc211.geolexica.org/api/geolexica#Origin,https://isotc211.geolexica.org/registers/#language-fra^^http://www.w3.org/2001/XMLSchema#anyURI,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,
https://isotc211.geolexica.org/api/language#sweRegistry,,,,Swedish Registry@en,https://isotc211.geolexica.org/api/geolexica#Origin,https://isotc211.geolexica.org/registers/#language-swe^^http://www.w3.org/2001/XMLSchema#anyURI,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,
https://isotc211.geolexica.org/api/language#spa,es,spa@en,SPA,Spanish,https://isotc211.geolexica.org/api/geolexica#LangCode,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,
https://isotc211.geolexica.org/api/language#deu,de,deu@en,DEU,German,https://isotc211.geolexica.org/api/geolexica#LangCode,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,
https://isotc211.geolexica.org/api/language#jpn,ja,jpn@en,JPN,Japanese,https://isotc211.geolexica.org/api/geolexica#LangCode,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,
https://isotc211.geolexica.org/api/language#dan,da,dan@en,DAN,Danish,https://isotc211.geolexica.org/api/geolexica#LangCode,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,
http://purl.org/dc/dcmitype/Dataset,,,,,http://www.w3.org/2002/07/owl#Class,,,,,,,,,,
https://isotc211.geolexica.org/api/geolexica#Origin,,,,,http://www.w3.org/2002/07/owl#Class,,,,,,,,,,
https://isotc211.geolexica.org/api/language#engRegistry,,,,English Registry@en,https://isotc211.geolexica.org/api/geolexica#Origin,https://isotc211.geolexica.org/registers/#language-eng^^http://www.w3.org/2001/XMLSchema#anyURI,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,
https://isotc211.geolexica.org/api/language#msa-note,,,,,http://www.w3.org/2002/07/owl#DatatypeProperty,,http://www.w3.org/2001/XMLSchema#string,http://www.w3.org/2004/02/skos/core#Concept,,,,,,,
https://isotc211.geolexica.org/api/language#,,,,Language Reference RDF Dataset (MLGT),http://www.w3.org/2002/07/owl#Ontology,,,,lang,2022-02-12^^http://www.w3.org/2001/XMLSchema#date,2022-01-27^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/language/v1.0/,Copyright 2022 OSGeo,https://isotc211.geolexica.org/api/language#,Language Reference RDF Dataset@en
,,,,,http://purl.org/dc/dcmitype/Dataset,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,
https://isotc211.geolexica.org/api/language#msaRegistry,,,,Malay Registry@en,https://isotc211.geolexica.org/api/geolexica#Origin,https://isotc211.geolexica.org/registers/#language-msa^^http://www.w3.org/2001/XMLSchema#anyURI,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,
