subject,https://isotc211.geolexica.org/api/geolexica#review_decision_notes,https://isotc211.geolexica.org/api/geolexica#review_decision_event,https://isotc211.geolexica.org/api/geolexica#review_status,https://isotc211.geolexica.org/api/geolexica#review_decision,https://isotc211.geolexica.org/api/geolexica#review_date,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://purl.org/dc/terms/modified,http://www.w3.org/2002/07/owl#versionIRI,http://purl.org/dc/terms/title,http://purl.org/dc/terms/conformsTo,http://purl.org/vocab/vann/preferredNamespacePrefix,http://www.w3.org/2002/07/owl#imports,http://www.w3.org/2000/01/rdf-schema#label,http://purl.org/vocab/vann/preferredNamespaceUri,http://purl.org/dc/terms/license
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review341,The entry has been omitted from the superseding standard (ISO 19157:2013).@en,Publication of ISO 19157:2013@en,final@en,accepted@en,2013-12-15^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review2129,Publication of document ISO 19160-4:2017(E)@en,Normal ISO processing@en,final@en,accepted@en,2017-11-15^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review1698,Publication of document ISO 19160-1:2015(E)@en,Normal ISO processing@en,final@en,accepted@en,2012-02-27^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review1666,"Authoritative reference changed from ISO 19162:2015, 4.1.36 to ISO 19162:2019(E), 3.1.46. Lineage source added as ISO 19162:2015@en",Publication of document ISO 19162:2019(E)@en,final@en,accepted@en,2019-07-11^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review1356,"This entry supersedes the entry for \""dataset series\"" in ISO 19115:2003@en",Publication of ISO 19115-1:2014@en,final@en,accepted@en,2011-01-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review239,Authoritative reference changed from ISO 19114:2003 to ISO 19157:2013. Lineage source added as ISO 19114:2003.@en,Publication of ISO 19157:2013@en,final@en,accepted@en,2010-07-09^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review2143,Publication of document ISO 19160-4:2017(E)@en,Normal ISO processing@en,final@en,accepted@en,2017-11-15^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review958,"Authoritative reference changed from ISO/TS 19130:2010 to ISO 19130-1:2018(E), 3.62. Lineage source added as ISO/TS 19130:2010(E)@en",Publication of ISO 19130-1:2018(E)@en,final@en,accepted@en,2018-09-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review1324,"This entry supersedes the entry for \""portrayal catalogue\"" in ISO 19117:2005@en",Publication of ISO 19117:2012@en,final@en,accepted@en,2009-11-25^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review207,Authoritative reference changed from ISO 19101:2002 to ISO 19101-1:2014. Lineage source added as ISO 19101:2002.@en,Publication of ISO 19101-1:2014@en,final@en,accepted@en,2010-10-12^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review2111,Publication of document ISO/TS 19163-1:2016@en,Normal ISO processing@en,final@en,accepted@en,2014-08-15^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review1079,"This entry supersedes the entry for \""linear referencing system\"" in ISO 19133:2005@en",Publication of ISO 19148:2012@en,final@en,accepted@en,2009-02-02^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review1602,Publication of document ISO 19154:2014(E)@en,Normal ISO processing@en,final@en,accepted@en,2012-08-03^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review972,"Authoritative reference changed from ISO/TS 19130:2010 to ISO 19130-1:2018(E), 3.82. Lineage source added as ISO/TS 19130:2010(E)@en",Publication of ISO 19130-1:2018(E)@en,final@en,accepted@en,2018-09-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review428,"This entry is superseded by the entry for start node <topology, graph theory> in ISO 19107:2019(E)@en",Publication of ISO 19107:2019(E)@en,final@en,accepted@en,2019-12-02^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review2332,This entry supersedes the entry for vertical datum in ISO 19111:2007(E)@en,Publication of document ISO 19111:2019(E)@en,final@en,accepted@en,2019-01-31^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review9,The entry has been omitted from the superseding standard (ISO 19103:2015).@en,Publication of ISO 19103:2015@en,final@en,accepted@en,2009-01-14^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review87,,,pending@en,,2016-02-15^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review695,"Authoritative reference changed from ISO 19136:2007 to ISO 19136-1:2020(E), 3.1.48. Lineage source added as ISO 19136:2007(E)@en",Publication of document ISO 19136-1:2020(E)@en,final@en,accepted@en,2020-01-09^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review2055,Publication of document ISO 19107:2019(E)@en,Normal ISO processing@en,final@en,accepted@en,2019-12-02^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review442,The entry has been superseded. An entry with a revised definition has been published in ISO 19103:2015@en,Publication of document ISO 19103:2015@en,final@en,accepted@en,2009-01-14^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review617,"Authoritative reference changed from ISO 19111:2007 to ISO 19111:2019(E), 3.1.39. Lineage source added as ISO 19111:2007(E)@en",Publication of document ISO 19111:2019(E)@en,final@en,accepted@en,2019-01-31^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review55,"Authoritative reference changed from ISO 19107:2003 to ISO 19136-1:2020(E), 3.1.9. Lineage source added as ISO 19107:2003@en",Supersession of ISO 19107:2003 and publication of ISO 19136-1:2020@en,final@en,accepted@en,2018-06-08^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review2276,Publication of document ISO 19165-1:2018(E)@en,Normal ISO processing@en,final@en,accepted@en,2018-05-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review119,The entry has been omitted from the superseding standard (ISO 19157:2013).@en,Publication of ISO 19157:2013@en,final@en,accepted@en,2013-12-15^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review1592,Publication of document ISO 19150-2:2015(E)@en,Normal ISO processing@en,final@en,accepted@en,2012-05-25^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review410,This entry has been omitted from the superseding standard ISO 19107:2019(E)@en,Publication of ISO 19107:2019(E)@en,final@en,accepted@en,2019-12-02^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review838,Authoritative reference changed from http://searchsmallbizit.techtarget.com to https://searchcio.techtarget.com/. Lineage source added as ISO/TS 19139:2007(E)@en,Publication of ISO/TS 19139-1:2019(E)@en,final@en,accepted@en,2019-03-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,Authoritative reference changed from W3C XML to W3C XML. Lineage source added as ISO/TS 19139:2007(E)@en,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review1514,Publication of document ISO 19147:2015(E)@en,Normal ISO processing@en,final@en,accepted@en,2009-06-20^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review165,"Authoritative reference changed from ISO 19107:2003 to ISO 19107:2019(E), 3.38. Lineage source added as ISO 19107:2003(E)@en",Publication of ISO 19107:2019(E)@en,final@en,accepted@en,2019-12-02^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review884,This entry is superseded by the entry for generic concept system in ISO 19146:2018(E)@en,Publication of ISO 19146:2018(E)@en,final@en,accepted@en,2018-06-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review2244,Publication of document ISO 19107:2019(E)@en,Normal ISO processing@en,final@en,accepted@en,2019-12-02^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review386,,,pending@en,,2019-07-05^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review1703,Publication of document ISO 19160-1:2015(E)@en,Normal ISO processing@en,final@en,accepted@en,2012-02-27^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review101,"Authoritative reference changed from ISO 19107:2003 to ISO 19136-1:2020(E), 3.1.17. Lineage source added as ISO 19107:2003@en",Supersession of ISO 19107:2003 and publication of ISO 19136-1:2020@en,final@en,accepted@en,2018-06-08^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review1148,"This entry supersedes the entry for \""dependency <UML>\"" in ISO/TS 19103:2005@en",Publication of ISO 19103:2015@en,final@en,accepted@en,2009-01-14^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review1679,Publication of document ISO 19119:2016(E)@en,Normal ISO processing@en,final@en,accepted@en,2012-08-11^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review2401,This entry supersedes the entry for depth in ISO 19111:2007(E)@en,Publication of document ISO 19111:2019(E)@en,final@en,accepted@en,2019-01-31^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review2156,Publication of document ISO 19107:2019(E)@en,Normal ISO processing@en,final@en,accepted@en,2019-12-02^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review2377,This entry supersedes the entry for spherical coordinate system in ISO 19111:2007(E)@en,Publication of document ISO 19111:2019(E)@en,final@en,accepted@en,2019-01-31^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review2124,Publication of document ISO 19160-4:2017(E)@en,Normal ISO processing@en,final@en,accepted@en,2017-11-15^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review764,This entry is superseded by the entry for geoid in ISO 19111:2019(E)@en,Publication of document ISO 19111:2019(E)@en,final@en,accepted@en,2019-01-31^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review1693,Publication of document ISO 19104:2016(E)@en,Normal ISO processing@en,final@en,accepted@en,2013-01-29^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review939,"Authoritative reference changed from ISO/TS 19130:2010 to ISO 19130-1:2018(E), 3.28. Lineage source added as ISO/TS 19130:2010(E)@en",Publication of ISO 19130-1:2018(E)@en,final@en,accepted@en,2018-09-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review1615,"This entry supersedes the entry for \""instance <UML>\"" in ISO/TS 19103:2005@en",Publication of ISO 19103:2015@en,final@en,accepted@en,2009-01-14^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review266,"Authoritative reference changed from ISO 1087-1:2000 to ISO 1087-1:2000, 3.8.8. Lineage source added as ISO/TS 19104:2008@en",Publication of ISO 19104:2016@en,final@en,accepted@en,2013-01-29^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review2170,Publication of document ISO 19107:2019(E)@en,Normal ISO processing@en,final@en,accepted@en,2019-12-02^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review985,This entry is superseded by the entry for active sensing system in ISO 19130-1:2018(E)@en,Publication of ISO 19130-1:2018(E)@en,final@en,accepted@en,2018-09-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review2345,This entry supersedes the entry for location in ISO 19112:2003(E)@en,Publication of document ISO 19112:2019(E)@en,final@en,accepted@en,2019-02-14^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review907,"Authoritative reference changed from ISO 870:2007 to ISO 860:2007, 3.1. Lineage source added as ISO/TS 19104:2008@en",Publication of ISO 19104:2016@en,final@en,accepted@en,2013-01-29^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review953,"Authoritative reference changed from ISO/TS 19130:2010 to ISO 19130-1:2018(E), 3.53. Lineage source added as ISO/TS 19130:2010(E)@en",Publication of ISO 19130-1:2018(E)@en,final@en,accepted@en,2018-09-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review409,,,pending@en,,2016-02-15^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review455,The entry has been omitted from the superseding standard (ISO 19104:2016).@en,Publication of document ISO 19104:2016@en,final@en,accepted@en,2013-01-29^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review202,"Authoritative reference changed from ISO 19109:2005 to ISO 19109:2015, 4.13. Lineage source added as ISO 19109:2005@en",Publication of ISO 19109:2015@en,final@en,accepted@en,2012-08-06^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review68,Authoritative reference changed from ISO 19101:2002 to ISO 19101-1:2014. Lineage source added as ISO 19101:2002.@en,Publication of ISO 19101-1:2014@en,final@en,accepted@en,2010-10-12^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review178,The entry has been omitted from the superseding standard (ISO 19117:2012).@en,Publication of ISO 19117:2012@en,final@en,accepted@en,2012-12-15^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review897,"Authoritative reference changed from ISO 1087-1:2000 to ISO 1087-1:2000, 3.2.11. Lineage source added as ISO 19146:2010(E)@en",Publication of ISO 19146:2018(E)@en,final@en,accepted@en,2018-06-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review36,Authoritative reference changed from ISO/IEC 19501:2005 (Adapted from) to UML 1. Lineage source added as ISO/TS 19103:2005@en,Publication of document 19103:2015@en,final@en,accepted@en,2009-01-14^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review4,,,pending@en,,2019-07-05^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review146,"Authoritative reference changed from ISO 19107:2003 to ISO 19107:2019(E), 3.29. Lineage source added as ISO 19107:2003(E)@en",Publication of ISO 19107:2019(E)@en,final@en,accepted@en,2019-12-02^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review1010,"Authoritative reference changed from ISO/TS 19130:2010 to ISO 19130-1:2018(E), 3.71. Lineage source added as ISO/TS 19130:2010(E)@en",Publication of ISO 19130-1:2018(E)@en,final@en,accepted@en,2018-09-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review2050,Publication of document ISO 19107:2019(E)@en,Normal ISO processing@en,final@en,accepted@en,2019-12-02^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review865,"Authoritative reference changed from ISO/TS 19101-2:2008 to ISO 19101-2:2018(E), 3.26. Lineage source added as ISO/TS 19101-2:2008(E)@en",Publication of ISO 19101-2:2018(E)@en,final@en,accepted@en,2018-05-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review192,Authoritative reference changed from ISO 19101:2002 to ISO 19101-1:2014. Lineage source added as ISO 19101:2002.@en,Publication of ISO 19101-1:2014@en,final@en,accepted@en,2010-10-12^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review50,"Authoritative reference changed from ISO 19136:2007 to ISO 19136-1:2020(E), 3.1.7. Lineage source added as ISO 19136:2007(E)@en",Publication of document ISO 19136-1:2020(E)@en,final@en,accepted@en,2020-01-09^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review2271,Publication of document ISO 19165-1:2018(E)@en,Normal ISO processing@en,final@en,accepted@en,2018-05-01^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review114,The entry has been omitted from the superseding standard (ISO 19157:2013).@en,Publication of ISO 19157:2013@en,final@en,accepted@en,2013-12-15^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review335,"Authoritative reference changed from ISO 19107:2003 to ISO 19107:2019(E), 3.77. Lineage source added as ISO 19107:2003(E)@en",Publication of ISO 19107:2019(E)@en,final@en,accepted@en,2019-12-02^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
https://isotc211.geolexica.org/api/reviews#Review801,"Authoritative reference changed from ISO/IEC 11179-3:2003(Adapted from) to ISO 19135-1:2015, 4.1.5. Lineage source added as ISO/19135:2005@en",Publication of document ISO 19135-1:2015@en,final@en,accepted@en,2010-10-19^^http://www.w3.org/2001/XMLSchema#date,https://isotc211.geolexica.org/api/geolexica#ConceptReview,,,,,,,,,
,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,
